consult_id,customer_id,customer_id_raw,unit_id,unit_id_raw,consultant,channel,consult_date,duration_min,duration_flag,outcome,notes,orphan
CS02037,C00012,C00012,U0120,U0120,전동현,방문,2025-01-27,,비정상(0이하),계약희망,추가 자료 요청,
CS02038,C00512,C00512,U0199,U0199,장채원,전화,2026-05-22,240,이상치(장시간),재상담예정,현장 방문 예약,
CS02039,C00422,C00422,U0107,U0107,안시윤,전화,2024-04-18,10,,계약희망,잔금 일정 문의,
CS02040,C00436,C00436,U0044,U0044,서주원,SNS,2025-10-11,60,,보류,추가 자료 요청,
CS02041,C00079,C00079,U0157,U0157,임동현,전화,2025-02-19,90,,계약희망,가격 재문의,
CS02042,C00146,C00146,U0080,U0080,임동현,전화,2026-04-28,90,,계약희망,가격 재문의,
CS02043,C00052,C00052,U0065,U0065,임동현,전화,2024-08-05,20,,재상담예정,층향 재문의,
CS02044,C00260,C00260,U0011,U0011,조도윤,방문,2024-11-06,30,,재상담예정,대출 상담 필요,
CS02045,C00361,C00361,U0168,U0168,장은서,전화,2024-06-28,45,,계약희망,대출 상담 필요,
CS02046,C00005,C00005,U0082,U0082,임동현,방문,2025-04-25,,비정상(0이하),보류,가족과 상의 후 재연락,
CS02047,C00272,C00272,U0137,U0137,안시윤,전화,2024-04-02,90,,계약희망,가격 재문의,
CS02048,C00091,C00091,U0137,U0137,한지민,전화,2024-04-23,90,,계약희망,가격 재문의,
CS02049,C00223,C00223,U0040,U0040,서주원,방문,2026-05-01,,비정상(0이하),거절,현장 방문 예약,
CS02050,C00133,C00133,U0141,U0141,홍태윤,방문,2025-11-26,30,,계약희망,전세 대비 비교 요청,
CS02051,C00465,C00465,,U9985,한지민,방문,2024-01-09,30,,보류,잔금 일정 문의,unit
CS02052,C00590,C00590,U0012,U0012,한지민,전화,2024-01-26,10,,거절,대출 상담 필요,
CS02053,C00354,C00354,U0087,U0087,홍태윤,전화,2026-08-19,45,,보류,,
CS02054,C00058,C00058,U0153,U0153,서주원,방문,2025-12-15,20,,계약희망,추가 자료 요청,
CS02055,C00536,C00536,U0154,U0154,조도윤,방문,2026-10-18,,비정상(0이하),재상담예정,추가 자료 요청,
CS02056,C00163,C00163,U0017,U0017,홍태윤,SNS,2025-08-22,15,,계약희망,층향 재문의,
CS02057,C00549,C00549,U0117,U0117,장은서,SNS,2024-01-09,,비정상(0이하),계약희망,전세 대비 비교 요청,
CS02058,C00533,C00533,U0190,U0190,임동현,전화,2026-02-21,,비정상(0이하),계약희망,계약금 조율 필요,
CS02059,C00204,C00204,U0200,U0200,안시윤,방문,2026-01-08,15,,계약희망,특약사항 확인 요청,
CS02060,C00040,C00040,U0146,U0146,김서준,온라인,2026-11-11,30,,거절,전세 대비 비교 요청,
CS02061,C00156,C00156,U0150,U0150,한지민,전화,2024-11-19,60,,보류,층향 재문의,
CS02062,C00532,C00532,,U9906,안시윤,SNS,2026-08-21,15,,거절,타 단지와 비교 중,unit
CS02063,C00209,C00209,U0089,U0089,임동현,전화,2026-06-24,60,,계약희망,계약금 조율 필요,
CS02064,C00182,C00182,U0174,U0174,조도윤,온라인,2025-12-17,,비정상(0이하),보류,대출 상담 필요,
CS02065,C00514,C00514,U0117,U0117,전동현,전화,2026-11-01,45,,계약희망,대출 상담 필요,
CS02066,C00031,C00031,U0028,U0028,전동현,전화,2025-11-16,,비정상(0이하),거절,층향 재문의,
CS02067,C00202,C00202,U0021,U0021,홍태윤,전화,2025-05-05,90,,재상담예정,가격 재문의,
CS02068,C00140,C00140,U0107,U0107,장은서,방문,2024-01-04,,비정상(0이하),보류,가족과 상의 후 재연락,
CS02069,C00528,C00528,U0199,U0199,전동현,방문,2025-11-10,30,,재상담예정,,
CS02070,C00296,C00296,U0145,U0145,전동현,SNS,2025-11-09,240,이상치(장시간),계약희망,잔금 일정 문의,
CS02071,C00110,C00110,U0026,U0026,장채원,온라인,2025-10-20,,비정상(0이하),계약희망,타 단지와 비교 중,
CS02072,C00367,C00367,U0073,U0073,전동현,방문,2024-02-22,30,,거절,가족과 상의 후 재연락,
CS02073,C00262,C00262,U0209,U0209,서주원,방문,2025-12-13,60,,계약희망,대출 상담 필요,
CS02074,C00435,C00435,U0063,U0063,안시윤,전화,2025-05-07,20,,재상담예정,잔금 일정 문의,
CS02075,C00535,C00535,U0204,U0204,홍태윤,전화,2026-06-07,90,,보류,가족과 상의 후 재연락,
CS02076,C00413,C00413,U0087,U0087,전동현,온라인,2026-02-04,240,이상치(장시간),재상담예정,대출 상담 필요,
CS02077,C00228,C00228,U0167,U0167,홍태윤,방문,2024-01-12,20,,거절,잔금 일정 문의,
CS02078,C00362,C00362,U0109,U0109,임동현,전화,2025-11-08,60,,거절,현장 방문 예약,
CS02079,C00329,C00329,U0105,U0105,장채원,전화,2026-06-22,240,이상치(장시간),보류,현장 방문 예약,
CS02080,C00454,C00454,U0218,U0218,조도윤,온라인,2025-04-15,60,,보류,추가 자료 요청,
CS02081,C00218,C00218,U0137,U0137,전동현,온라인,2026-10-27,45,,보류,가족과 상의 후 재연락,
CS02082,C00063,C00063,U0152,U0152,안시윤,온라인,2025-09-02,30,,계약희망,특약사항 확인 요청,
CS02083,C00199,C00199,U0127,U0127,서주원,방문,2025-12-22,,비정상(0이하),거절,잔금 일정 문의,
CS02084,C00111,C00111,U0092,U0092,장은서,방문,2026-12-16,,비정상(0이하),거절,전세 대비 비교 요청,
CS02085,C00006,C00006,U0151,U0151,전동현,전화,2025-07-10,10,,계약희망,층향 재문의,
CS02086,C00500,C00500,U0140,U0140,안시윤,SNS,2026-11-15,60,,계약희망,가족과 상의 후 재연락,
CS02087,C00015,C00015,U0167,U0167,서주원,온라인,2026-07-01,240,이상치(장시간),계약희망,계약금 조율 필요,
CS02088,C00528,C00528,U0065,U0065,김서준,전화,2025-12-07,240,이상치(장시간),계약희망,전세 대비 비교 요청,
CS02089,C00219,C00219,U0209,U0209,전동현,방문,2026-12-09,,비정상(0이하),재상담예정,타 단지와 비교 중,
CS02090,C00409,C00409,U0204,U0204,김서준,전화,2025-05-07,15,,계약희망,,
CS02091,C00047,C00047,U0178,U0178,조도윤,전화,2025-04-22,240,이상치(장시간),보류,계약금 조율 필요,
CS02092,C00577,C00577,U0040,U0040,장채원,전화,2024-07-03,,비정상(0이하),거절,특약사항 확인 요청,
CS02093,C00464,C00464,U0192,U0192,조도윤,방문,2026-10-12,,비정상(0이하),보류,추가 자료 요청,
CS02094,C00069,C00069,U0074,U0074,조도윤,SNS,2026-03-15,15,,거절,가격 재문의,
CS02095,C00005,C00005,U0054,U0054,서주원,방문,2026-03-16,90,,거절,추가 자료 요청,
CS02096,C00384,C00384,U0071,U0071,안시윤,방문,2025-12-13,60,,재상담예정,가족과 상의 후 재연락,
CS02097,C00422,C00422,U0032,U0032,조도윤,온라인,2025-01-05,20,,거절,,
CS02098,C00186,C00186,U0044,U0044,김서준,방문,2026-12-05,,비정상(0이하),거절,타 단지와 비교 중,
CS02099,C00477,C00477,U0082,U0082,임동현,온라인,2024-04-27,,비정상(0이하),계약희망,가족과 상의 후 재연락,
CS02100,C00371,C00371,U0192,U0192,전동현,온라인,2024-06-04,10,,재상담예정,계약금 조율 필요,
CS02101,C00369,C00369,U0050,U0050,김서준,전화,2026-05-23,,비정상(0이하),거절,가족과 상의 후 재연락,
CS02102,C00537,C00537,U0092,U0092,전동현,SNS,2024-01-12,20,,보류,가격 재문의,
CS02103,C00575,C00575,U0014,U0014,임동현,방문,2024-04-15,,비정상(0이하),계약희망,계약금 조율 필요,
CS02104,C00072,C00072,U0071,U0071,전동현,온라인,2026-05-17,60,,재상담예정,,
CS02105,C00571,C00571,U0213,U0213,조도윤,전화,2024-09-05,90,,재상담예정,타 단지와 비교 중,
CS02106,,C99670,U0161,U0161,한지민,전화,2024-02-17,240,이상치(장시간),거절,전세 대비 비교 요청,customer
CS02107,C00082,C00082,U0034,U0034,장채원,방문,2024-06-26,240,이상치(장시간),계약희망,계약금 조율 필요,
CS02108,C00409,C00409,,U9921,조도윤,전화,2024-01-27,,비정상(0이하),계약희망,전세 대비 비교 요청,unit
CS02109,C00247,C00247,U0120,U0120,임동현,전화,2024-12-09,15,,계약희망,현장 방문 예약,
CS02110,C00115,C00115,U0133,U0133,안시윤,전화,2025-06-11,,비정상(0이하),계약희망,대출 상담 필요,
CS02111,C00131,C00131,U0076,U0076,김서준,전화,2025-03-08,90,,보류,계약금 조율 필요,
CS02112,C00127,C00127,U0087,U0087,전동현,전화,2024-05-25,20,,보류,,
CS02113,C00534,C00534,U0170,U0170,김서준,온라인,2024-11-23,45,,거절,,
CS02114,C00592,C00592,U0155,U0155,김서준,방문,2026-05-04,90,,계약희망,계약금 조율 필요,
CS02115,C00117,C00117,U0144,U0144,안시윤,전화,2026-07-19,,비정상(0이하),계약희망,대출 상담 필요,
CS02116,C00427,C00427,U0166,U0166,김서준,전화,2025-08-21,20,,계약희망,계약금 조율 필요,
CS02117,C00218,C00218,U0149,U0149,장은서,전화,2026-06-07,,비정상(0이하),거절,전세 대비 비교 요청,
CS02118,C00177,C00177,U0029,U0029,조도윤,온라인,2025-06-22,240,이상치(장시간),거절,가족과 상의 후 재연락,
CS02119,C00308,C00308,U0070,U0070,임동현,전화,2025-01-16,240,이상치(장시간),계약희망,계약금 조율 필요,
CS02120,C00571,C00571,U0149,U0149,전동현,SNS,2025-12-19,20,,보류,계약금 조율 필요,
CS02121,C00355,C00355,U0199,U0199,홍태윤,방문,2024-06-13,,비정상(0이하),계약희망,가격 재문의,
CS02122,C00004,C00004,U0118,U0118,서주원,전화,2026-06-26,240,이상치(장시간),거절,타 단지와 비교 중,
CS02123,C00033,C00033,,U9974,안시윤,방문,2026-12-28,10,,보류,현장 방문 예약,unit
CS02124,C00485,C00485,U0053,U0053,김서준,전화,2025-02-27,30,,보류,전세 대비 비교 요청,
CS02125,C00167,C00167,U0188,U0188,장은서,방문,2025-10-22,240,이상치(장시간),계약희망,추가 자료 요청,
CS02126,C00342,C00342,U0110,U0110,한지민,SNS,2025-05-13,15,,계약희망,가격 재문의,
CS02127,C00151,C00151,U0021,U0021,임동현,전화,2026-08-10,45,,계약희망,,
CS02128,C00041,C00041,U0180,U0180,장은서,전화,2024-02-12,,비정상(0이하),거절,잔금 일정 문의,
CS02129,C00504,C00504,U0112,U0112,장은서,전화,2026-03-10,,비정상(0이하),재상담예정,층향 재문의,
CS02130,C00194,C00194,U0161,U0161,조도윤,방문,2024-12-24,240,이상치(장시간),거절,,
CS02131,C00448,C00448,U0163,U0163,장채원,온라인,2024-12-08,240,이상치(장시간),계약희망,가격 재문의,
CS02132,C00136,C00136,U0032,U0032,한지민,전화,2024-11-23,10,,거절,특약사항 확인 요청,
CS02133,C00200,C00200,U0204,U0204,장은서,전화,2025-11-09,15,,거절,특약사항 확인 요청,
CS02134,C00089,C00089,U0215,U0215,안시윤,방문,2024-02-13,45,,재상담예정,,
CS02135,C00518,C00518,U0103,U0103,김서준,전화,2025-12-14,90,,재상담예정,가격 재문의,
CS02136,C00015,C00015,U0003,U0003,장채원,전화,2026-06-28,20,,거절,타 단지와 비교 중,
CS02137,C00525,C00525,U0016,U0016,조도윤,온라인,2026-09-17,,비정상(0이하),계약희망,계약금 조율 필요,
CS02138,C00078,C00078,U0077,U0077,서주원,전화,2024-03-01,90,,재상담예정,전세 대비 비교 요청,
CS02139,C00044,C00044,U0138,U0138,김서준,전화,2026-04-21,,비정상(0이하),재상담예정,타 단지와 비교 중,
CS02140,C00590,C00590,U0111,U0111,한지민,SNS,2024-04-06,15,,계약희망,추가 자료 요청,
CS02141,C00524,C00524,U0211,U0211,서주원,전화,2024-01-03,15,,재상담예정,특약사항 확인 요청,
CS02142,C00456,C00456,U0083,U0083,한지민,전화,2025-06-12,20,,계약희망,특약사항 확인 요청,
CS02143,C00062,C00062,U0106,U0106,임동현,전화,2025-06-15,,비정상(0이하),계약희망,층향 재문의,
CS02144,C00354,C00354,U0117,U0117,안시윤,전화,2024-11-08,60,,계약희망,현장 방문 예약,
CS02145,C00228,C00228,U0053,U0053,안시윤,전화,2026-12-26,240,이상치(장시간),계약희망,계약금 조율 필요,
CS02146,C00310,C00310,U0084,U0084,장채원,방문,2025-01-23,15,,재상담예정,타 단지와 비교 중,
CS02147,C00085,C00085,U0155,U0155,장채원,SNS,2025-07-23,20,,계약희망,잔금 일정 문의,
CS02148,C00183,C00183,U0093,U0093,김서준,방문,2025-10-15,30,,계약희망,가격 재문의,
CS02149,C00195,C00195,U0002,U0002,장채원,전화,2025-02-20,10,,보류,가격 재문의,
CS02150,C00147,C00147,U0170,U0170,서주원,전화,2024-03-04,60,,거절,추가 자료 요청,
CS02151,C00279,C00279,U0079,U0079,홍태윤,전화,2026-05-14,20,,재상담예정,현장 방문 예약,
CS02152,C00471,C00471,U0061,U0061,홍태윤,전화,2026-06-02,,비정상(0이하),재상담예정,타 단지와 비교 중,
CS02153,C00231,C00231,U0138,U0138,장은서,전화,2025-01-08,10,,계약희망,층향 재문의,
CS02154,C00367,C00367,U0071,U0071,한지민,SNS,2024-03-10,,비정상(0이하),거절,가격 재문의,
CS02155,C00101,C00101,U0004,U0004,홍태윤,전화,2026-10-07,30,,계약희망,전세 대비 비교 요청,
CS02156,,C99271,,U9925,장은서,방문,2024-01-20,10,,보류,가족과 상의 후 재연락,"customer,unit"
CS02157,C00349,C00349,U0062,U0062,장은서,전화,2024-08-16,30,,거절,계약금 조율 필요,
CS02158,C00284,C00284,U0033,U0033,한지민,방문,2025-04-11,60,,계약희망,타 단지와 비교 중,
CS02159,C00410,C00410,U0028,U0028,장채원,온라인,2026-04-19,30,,보류,계약금 조율 필요,
CS02160,C00130,C00130,U0018,U0018,임동현,SNS,2026-02-07,45,,재상담예정,타 단지와 비교 중,
CS02161,C00203,C00203,U0190,U0190,홍태윤,전화,2026-11-11,,비정상(0이하),재상담예정,가족과 상의 후 재연락,
CS02162,C00032,C00032,U0214,U0214,전동현,SNS,2024-10-28,240,이상치(장시간),계약희망,추가 자료 요청,
CS02163,C00277,C00277,U0114,U0114,안시윤,방문,2024-10-23,60,,계약희망,잔금 일정 문의,
CS02164,C00489,C00489,U0190,U0190,김서준,전화,2026-03-06,10,,계약희망,가격 재문의,
CS02165,C00348,C00348,U0049,U0049,한지민,SNS,2024-07-09,45,,계약희망,현장 방문 예약,
CS02166,C00538,C00538,U0038,U0038,장은서,온라인,2026-01-21,10,,재상담예정,추가 자료 요청,
CS02167,C00455,C00455,U0041,U0041,조도윤,전화,2024-11-17,,비정상(0이하),계약희망,가격 재문의,
CS02168,C00024,C00024,U0049,U0049,전동현,전화,2025-04-02,10,,재상담예정,가족과 상의 후 재연락,
CS02169,C00478,C00478,U0188,U0188,한지민,전화,2026-08-15,60,,재상담예정,대출 상담 필요,
CS02170,C00212,C00212,U0169,U0169,한지민,전화,2025-11-01,30,,보류,가족과 상의 후 재연락,
CS02171,C00299,C00299,U0210,U0210,한지민,방문,2026-11-14,,비정상(0이하),재상담예정,추가 자료 요청,
CS02172,C00392,C00392,U0120,U0120,조도윤,전화,2024-06-25,15,,재상담예정,현장 방문 예약,
CS02173,C00011,C00011,U0092,U0092,안시윤,전화,2026-06-19,90,,보류,추가 자료 요청,
CS02174,C00226,C00226,U0081,U0081,조도윤,전화,2026-07-24,45,,계약희망,가격 재문의,
CS02175,C00332,C00332,U0033,U0033,장은서,전화,2026-05-11,60,,보류,계약금 조율 필요,
CS02176,C00244,C00244,U0102,U0102,김서준,전화,2025-02-10,20,,계약희망,계약금 조율 필요,
CS02177,C00600,C00600,U0057,U0057,홍태윤,방문,2024-03-19,,비정상(0이하),거절,,
CS02178,C00258,C00258,U0172,U0172,전동현,방문,2024-03-20,60,,거절,전세 대비 비교 요청,
CS02179,C00048,C00048,U0143,U0143,안시윤,SNS,2025-07-22,240,이상치(장시간),계약희망,계약금 조율 필요,
CS02180,C00196,C00196,U0169,U0169,장채원,전화,2025-08-13,,비정상(0이하),계약희망,타 단지와 비교 중,
CS02181,C00178,C00178,U0111,U0111,임동현,전화,2025-10-10,,비정상(0이하),계약희망,,
CS02182,C00149,C00149,U0054,U0054,전동현,전화,2026-03-22,60,,보류,특약사항 확인 요청,
CS02183,C00202,C00202,U0123,U0123,임동현,온라인,2025-07-19,20,,보류,계약금 조율 필요,
CS02184,C00323,C00323,U0078,U0078,홍태윤,방문,2025-09-27,240,이상치(장시간),거절,계약금 조율 필요,
CS02185,C00544,C00544,U0173,U0173,김서준,전화,2025-11-09,90,,계약희망,잔금 일정 문의,
CS02186,C00259,C00259,U0099,U0099,김서준,온라인,2024-07-28,,비정상(0이하),계약희망,현장 방문 예약,
CS02187,C00375,C00375,U0121,U0121,장채원,전화,2026-03-09,45,,보류,,
CS02188,C00118,C00118,U0134,U0134,서주원,SNS,2026-12-11,90,,거절,가격 재문의,
CS02189,C00155,C00155,U0059,U0059,조도윤,전화,2024-02-18,30,,보류,잔금 일정 문의,
CS02190,C00192,C00192,U0018,U0018,장채원,SNS,2026-04-16,,비정상(0이하),계약희망,층향 재문의,
CS02191,C00426,C00426,U0173,U0173,임동현,방문,2024-01-03,90,,거절,타 단지와 비교 중,
CS02192,,C99156,U0062,U0062,임동현,SNS,2025-03-07,15,,재상담예정,,customer
CS02193,C00471,C00471,U0075,U0075,홍태윤,방문,2026-09-06,15,,계약희망,층향 재문의,
CS02194,C00071,C00071,U0124,U0124,장채원,전화,2024-03-20,60,,보류,대출 상담 필요,
CS02195,C00178,C00178,U0082,U0082,전동현,전화,2026-12-23,10,,계약희망,,
CS02196,C00598,C00598,U0097,U0097,조도윤,SNS,2024-03-10,45,,보류,층향 재문의,
CS02197,C00468,C00468,U0019,U0019,장채원,방문,2026-08-10,90,,계약희망,추가 자료 요청,
CS02198,C00004,C00004,U0035,U0035,전동현,전화,2026-03-02,45,,계약희망,가격 재문의,
CS02199,C00193,C00193,U0052,U0052,홍태윤,SNS,2026-10-21,15,,계약희망,가격 재문의,
CS02200,C00504,C00504,U0182,U0182,임동현,온라인,2025-12-03,,비정상(0이하),거절,타 단지와 비교 중,
CS02201,C00542,C00542,U0093,U0093,서주원,방문,2024-03-03,30,,계약희망,특약사항 확인 요청,
CS02202,C00440,C00440,U0191,U0191,서주원,방문,2025-08-22,10,,계약희망,대출 상담 필요,
CS02203,C00320,C00320,U0120,U0120,장채원,전화,2026-09-14,20,,거절,가족과 상의 후 재연락,
CS02204,C00107,C00107,U0066,U0066,홍태윤,온라인,2025-08-08,10,,거절,대출 상담 필요,
CS02205,C00180,C00180,U0087,U0087,안시윤,SNS,2024-05-22,10,,거절,대출 상담 필요,
CS02206,C00455,C00455,U0008,U0008,조도윤,전화,2025-01-17,45,,재상담예정,계약금 조율 필요,
CS02207,C00079,C00079,U0201,U0201,장은서,전화,2025-07-15,240,이상치(장시간),계약희망,,
CS02208,C00484,C00484,U0167,U0167,안시윤,SNS,2025-11-10,10,,계약희망,대출 상담 필요,
CS02209,C00579,C00579,U0114,U0114,홍태윤,온라인,2026-10-15,30,,계약희망,추가 자료 요청,
CS02210,C00038,C00038,,U9913,한지민,전화,2024-03-03,30,,보류,현장 방문 예약,unit
CS02211,C00310,C00310,U0159,U0159,전동현,전화,2025-01-06,45,,계약희망,,
CS02212,C00192,C00192,U0213,U0213,장은서,전화,2025-02-24,15,,거절,층향 재문의,
CS02213,C00297,C00297,U0220,U0220,임동현,방문,2025-09-18,90,,계약희망,계약금 조율 필요,
CS02214,,C99649,U0077,U0077,서주원,전화,2024-04-18,,비정상(0이하),계약희망,잔금 일정 문의,customer
CS02215,C00052,C00052,U0128,U0128,서주원,전화,2025-08-15,90,,재상담예정,추가 자료 요청,
CS02216,C00535,C00535,U0010,U0010,안시윤,방문,2024-08-14,45,,재상담예정,계약금 조율 필요,
CS02217,C00264,C00264,U0040,U0040,임동현,전화,2026-01-09,60,,보류,계약금 조율 필요,
CS02218,C00158,C00158,U0083,U0083,안시윤,온라인,2026-03-02,240,이상치(장시간),계약희망,전세 대비 비교 요청,
CS02219,C00417,C00417,U0061,U0061,홍태윤,SNS,2026-08-06,,비정상(0이하),거절,추가 자료 요청,
CS02220,C00203,C00203,,U9989,임동현,전화,2025-01-27,240,이상치(장시간),보류,추가 자료 요청,unit
CS02221,C00485,C00485,U0079,U0079,홍태윤,방문,2025-09-10,45,,보류,특약사항 확인 요청,
CS02222,C00404,C00404,U0089,U0089,조도윤,전화,2024-10-03,,비정상(0이하),재상담예정,타 단지와 비교 중,
CS02223,C00543,C00543,U0086,U0086,전동현,전화,2024-04-28,45,,계약희망,대출 상담 필요,
CS02224,C00051,C00051,U0063,U0063,서주원,전화,2024-02-09,20,,보류,잔금 일정 문의,
CS02225,C00135,C00135,U0107,U0107,홍태윤,SNS,2024-09-18,90,,계약희망,잔금 일정 문의,
CS02226,C00348,C00348,U0093,U0093,임동현,전화,2024-12-21,45,,보류,대출 상담 필요,
CS02227,C00068,C00068,U0087,U0087,안시윤,방문,2026-05-10,240,이상치(장시간),보류,대출 상담 필요,
CS02228,C00412,C00412,U0184,U0184,조도윤,방문,2026-05-13,30,,계약희망,타 단지와 비교 중,
CS02229,C00218,C00218,U0105,U0105,한지민,전화,2025-11-20,20,,계약희망,전세 대비 비교 요청,
CS02230,C00103,C00103,U0045,U0045,장채원,방문,2026-04-11,30,,계약희망,대출 상담 필요,
CS02231,C00474,C00474,U0001,U0001,서주원,SNS,2025-02-09,60,,재상담예정,전세 대비 비교 요청,
CS02232,C00544,C00544,U0061,U0061,안시윤,SNS,2025-09-06,45,,계약희망,추가 자료 요청,
CS02233,C00520,C00520,U0065,U0065,조도윤,전화,2025-04-24,,비정상(0이하),거절,가족과 상의 후 재연락,
CS02234,C00359,C00359,U0163,U0163,김서준,전화,2025-11-14,10,,계약희망,현장 방문 예약,
CS02235,C00379,C00379,U0097,U0097,장은서,전화,2026-11-14,30,,보류,대출 상담 필요,
CS02236,C00574,C00574,U0154,U0154,전동현,전화,2026-01-13,60,,재상담예정,대출 상담 필요,
CS02237,C00057,C00057,U0027,U0027,임동현,방문,2024-06-01,20,,계약희망,잔금 일정 문의,
CS02238,C00165,C00165,U0124,U0124,임동현,온라인,2026-09-14,,비정상(0이하),계약희망,층향 재문의,
CS02239,C00423,C00423,U0068,U0068,안시윤,전화,2026-09-10,20,,계약희망,현장 방문 예약,
CS02240,C00446,C00446,U0209,U0209,전동현,전화,2025-09-09,20,,거절,대출 상담 필요,
CS02241,C00151,C00151,U0035,U0035,장은서,온라인,2024-11-16,30,,재상담예정,대출 상담 필요,
CS02242,C00012,C00012,U0044,U0044,한지민,방문,2025-12-20,240,이상치(장시간),재상담예정,추가 자료 요청,
CS02243,C00172,C00172,U0193,U0193,장채원,SNS,2026-10-17,20,,재상담예정,계약금 조율 필요,
CS02244,C00487,C00487,U0211,U0211,김서준,전화,2026-04-13,,비정상(0이하),계약희망,가격 재문의,
CS02245,C00335,C00335,U0155,U0155,전동현,전화,2026-09-04,60,,보류,전세 대비 비교 요청,
CS02246,C00375,C00375,U0088,U0088,조도윤,전화,2025-12-01,20,,재상담예정,전세 대비 비교 요청,
CS02247,C00205,C00205,U0109,U0109,한지민,방문,2026-07-07,60,,재상담예정,가격 재문의,
CS02248,C00241,C00241,U0021,U0021,한지민,온라인,2024-01-03,,비정상(0이하),보류,현장 방문 예약,
CS02249,C00178,C00178,U0074,U0074,한지민,전화,2026-01-26,20,,계약희망,층향 재문의,
CS02250,C00236,C00236,U0156,U0156,안시윤,온라인,2025-07-12,30,,보류,계약금 조율 필요,
CS02251,C00124,C00124,U0152,U0152,안시윤,방문,2025-12-14,60,,재상담예정,잔금 일정 문의,
CS02252,C00470,C00470,U0205,U0205,서주원,온라인,2026-12-05,60,,계약희망,잔금 일정 문의,
CS02253,C00200,C00200,U0152,U0152,안시윤,온라인,2024-02-22,,비정상(0이하),재상담예정,전세 대비 비교 요청,
CS02254,C00414,C00414,U0145,U0145,장채원,전화,2025-06-06,30,,계약희망,전세 대비 비교 요청,
CS02255,C00482,C00482,U0016,U0016,전동현,방문,2026-09-11,45,,거절,대출 상담 필요,
CS02256,C00093,C00093,U0022,U0022,안시윤,방문,2025-03-14,240,이상치(장시간),보류,추가 자료 요청,
CS02257,C00171,C00171,U0182,U0182,김서준,SNS,2026-10-28,,비정상(0이하),계약희망,잔금 일정 문의,
CS02258,C00089,C00089,U0034,U0034,전동현,전화,2026-03-01,45,,보류,가족과 상의 후 재연락,
CS02259,C00106,C00106,U0020,U0020,임동현,방문,2026-08-17,,비정상(0이하),재상담예정,특약사항 확인 요청,
CS02260,C00217,C00217,U0049,U0049,서주원,방문,2026-09-02,45,,재상담예정,가격 재문의,
CS02261,C00246,C00246,U0213,U0213,안시윤,전화,2026-04-02,,비정상(0이하),계약희망,,
CS02262,C00187,C00187,U0168,U0168,전동현,SNS,2025-01-22,20,,계약희망,층향 재문의,
CS02263,C00094,C00094,U0176,U0176,장은서,전화,2024-10-08,90,,재상담예정,계약금 조율 필요,
CS02264,C00345,C00345,U0107,U0107,안시윤,전화,2025-07-10,60,,계약희망,가족과 상의 후 재연락,
CS02265,C00422,C00422,U0130,U0130,안시윤,방문,2025-12-09,30,,보류,현장 방문 예약,
CS02266,C00218,C00218,U0081,U0081,홍태윤,SNS,2024-01-18,240,이상치(장시간),보류,,
CS02267,C00273,C00273,U0174,U0174,안시윤,전화,2024-05-21,,비정상(0이하),계약희망,계약금 조율 필요,
CS02268,C00050,C00050,,U9917,한지민,방문,2025-01-13,,비정상(0이하),계약희망,추가 자료 요청,unit
CS02269,C00453,C00453,U0130,U0130,조도윤,SNS,2024-02-14,45,,거절,,
CS02270,C00262,C00262,U0214,U0214,장채원,전화,2025-04-02,20,,거절,계약금 조율 필요,
CS02271,C00596,C00596,U0171,U0171,조도윤,SNS,2024-12-26,60,,계약희망,타 단지와 비교 중,
CS02272,C00504,C00504,U0138,U0138,장채원,전화,2026-10-03,240,이상치(장시간),거절,대출 상담 필요,
CS02273,C00317,C00317,U0086,U0086,한지민,전화,2024-12-23,240,이상치(장시간),재상담예정,,
CS02274,C00187,C00187,U0111,U0111,전동현,전화,2025-03-08,240,이상치(장시간),거절,타 단지와 비교 중,
CS02275,C00131,C00131,U0219,U0219,안시윤,전화,2025-08-18,60,,계약희망,대출 상담 필요,
CS02276,C00509,C00509,U0196,U0196,서주원,전화,2026-06-25,10,,계약희망,추가 자료 요청,
CS02277,C00150,C00150,U0059,U0059,홍태윤,전화,2024-11-11,10,,거절,,
CS02278,C00319,C00319,U0183,U0183,김서준,전화,2026-08-08,45,,계약희망,현장 방문 예약,
CS02279,C00287,C00287,,U9962,김서준,전화,2026-10-05,15,,거절,타 단지와 비교 중,unit
CS02280,C00101,C00101,U0166,U0166,홍태윤,전화,2026-12-22,30,,계약희망,특약사항 확인 요청,
CS02281,C00195,C00195,U0175,U0175,안시윤,전화,2025-09-17,15,,계약희망,추가 자료 요청,
CS02282,C00161,C00161,U0107,U0107,장채원,전화,2024-07-14,,비정상(0이하),계약희망,가족과 상의 후 재연락,
CS02283,C00326,C00326,U0062,U0062,장채원,전화,2025-11-01,60,,재상담예정,대출 상담 필요,
CS02284,C00429,C00429,U0151,U0151,안시윤,방문,2024-03-05,45,,거절,현장 방문 예약,
CS02285,C00441,C00441,U0152,U0152,장채원,방문,2024-11-23,90,,거절,층향 재문의,
CS02286,C00395,C00395,U0142,U0142,장채원,전화,2025-10-25,,비정상(0이하),계약희망,전세 대비 비교 요청,
CS02287,C00027,C00027,U0015,U0015,임동현,전화,2025-11-02,45,,보류,타 단지와 비교 중,
CS02288,C00063,C00063,U0188,U0188,서주원,온라인,2025-03-08,10,,재상담예정,전세 대비 비교 요청,
